x;Value;Abs;Rel
0,25;1,31811607165282;6,66133814775094E-16;5,05368100048892E-16
0,26;1,30777412388643;1,33226762955019E-15;1,01872915606479E-15
0,27;1,29740329532743;2,88657986402541E-15;2,2248901898287E-15
0,28;1,28700221758657;6,21724893790088E-15;4,83079893176849E-15
0,29;1,27656948904593;1,13242748511766E-14;8,87086441306079E-15
0,3;1,26610367277952;2,08721928629529E-14;1,64853742325317E-14
0,31;1,25560329435421;3,68594044175552E-14;2,9355931593437E-14
0,32;1,24506683950033;6,48370246381091E-14;5,20751357124995E-14
0,33;1,23449275164103;1,12132525487141E-13;9,08328747480224E-14
0,34;1,22387942926793;1,91846538655227E-13;1,56752809196255E-13
0,35;1,21322522314971;3,23296944770846E-13;2,66477269514399E-13
0,36;1,20252843335879;5,38236122338276E-13;4,47587023647469E-13
0,37;1,19178730609983;8,844036614164E-13;7,42081793362358E-13
0,38;1,18100003032207;1,4379608614945E-12;1,21757902165684E-12
0,39;1,17016473409584;2,31237251568928E-12;1,97610853268499E-12
0,4;1,15927948073109;3,68127750505209E-12;3,17548750430933E-12
0,41;1,14834226461394;5,80402392813539E-12;5,05426309473679E-12
0,42;1,13735100673408;9,07074415579245E-12;7,97532520933143E-12
0,43;1,12630354987313;1,40540912241249E-11;1,24780670591719E-11
0,44;1,11519765342068;2,16029416577612E-11;1,9371401645185E-11
0,45;1,10403098778056;3,2956304352183E-11;2,98508870837214E-11
0,46;1,09280112832586;4,9915849231752E-11;4,56769744651542E-11
0,47;1,08150554885587;7,50930428949914E-11;6,94338027018414E-11
0,48;1,07014161450256;1,12247100503282E-10;1,04889950071919E-10
0,49;1,05870657402752;1,66770819376438E-10;1,57523173553444E-10
