x;Value;Abs;Rel
-0,98;-3,68387195273773;3,70386928671088;185,218154164144
-0,96;-3,15518461232194;3,19516329944523;79,9216665017458
-0,94;-2,79034386259171;2,85027201771292;47,5614844466359
-0,92;-2,51617763646049;2,59600762217273;32,5192043943306
-0,9;-2,29828311073746;2,39795176322862;24,0592373157774
-0,88;-2,1182097217704;2,23763864778874;18,7361531447176
-0,86;-1,96508978540471;2,10418572688679;15,1275853519997
-0,84;-1,83205522475956;1,99071048694596;12,5473965345512
-0,82;-1,71452096975506;1,89261390798626;10,6271137237867
-0,8;-1,60928877868304;1,80668433853292;9,15260880187429
-0,78;-1,5140463594695;1,73059666444559;7,99166117377059
-0,76;-1,42707143520612;1,66261641592698;7,05859412006445
-0,74;-1,34704862997479;1,60141668852806;6,29566737913642
-0,72;-1,27295165155136;1,54596035463807;5,66267791890522
-0,7;-1,20396490782701;1,49542170230488;5,1308520873012
-0,68;-1,13942982536828;1,44913276991074;4,67910556049647
-0,66;-1,07880714240997;1,40654564919053;4,29167040213652
-0,64;-1,02164982500631;1,36720540558802;3,95654268782594
-0,62;-0,967583224583082;1,33073023452926;3,66443946413463
-0,6;-0,916290281654401;1,29679665876677;3,4080812747688
-0,58;-0,867500316097377;1,26512830761951;3,18168824779303
-0,56;-0,820980412341551;1,23548728692634;2,98061953294244
-0,54;-0,776528712500529;1,20766745321931;2,80111096304156
-0,52;-0,733969133039719;1,18148910819689;2,64008127856628
-0,5;-0,69314715785304;1,15679476685385;2,49498702117072
-0,48;-0,653926455294442;1,13344574728704;2,36371250586627
-0,46;-0,616186133054729;1,11131939652313;2,24448543153484
-0,44;-0,579818491957935;1,09030681387471;2,13581147122198
-0,42;-0,544727173768244;1,07031096731985;2,03642307934815
-0,4;-0,510825622933724;1,05124512320431;1,94523906461176
-0,38;-0,478035800538782;1,03303152787737;1,86133239769456
-0,36;-0,446287102437308;1,01560029353797;1,78390437708723
-0,34;-0,41551544387403;0,998888450867886;1,71226374702388
-0,32;-0,385662480773175;0,982839138865853;1,64580970395752
-0,3;-0,356674943922219;0,967400908311427;1,58401797978072
-0,28;-0,328504066965326;0,952527119942083;1,5264293769249
-0,26;-0,301105092781337;0,93817542205702;1,47264027053917
-0,24;-0,274436845700825;0,924307295112772;1,42229469881136
-0,22;-0,248461359298185;0,910887653131336;1,37507774315608
-0,2;-0,223143551314113;0,897884493537666;1,33070996192815
-0,18;-0,198450938723812;0,885268588482457;1,28894268921824
-0,16;-0,174353387144771;0,873013211866235;1,24955404758572
-0,14;-0,150822889734582;0,861093897221269;1,21234555281691
-0,12;-0,127833371509885;0,849488222374646;1,17713921184996
-0,1;-0,105360515657826;0,838175617444333;1,14377503329417
-0,08;-0,083381608939051;0,827137193237911;1,11210888455736
-0,0599999999999999;-0,0618754037180874;0,816355587552493;1,08201064129163
-0,04;-0,0408219945202552;0,805814827231165;1,05336258429454
-0,02;-0,0202027073175195;0,795500204129646;1,02605800663692
0;0;0,785398163397448;1
0,02;0,0198026272961797;0,775496202689257;0,975100394280044
0,04;0,0392207131532813;0,765782781101372;0,951278828684346
0,0600000000000001;0,0582689081239758;0,756247236780511;0,928461935974506
0,0800000000000001;0,0769610411361284;0,746879712282508;0,906582624352136
0,1;0,0953101798043249;0,737671086870107;0,88557944383931
0,12;0,113328685307003;0,728612915035262;0,86539602597029
0,14;0,131028262406404;0,719697370614396;0,845980587253329
0,16;0,148420005118272;0,710917195937117;0,827285488239086
0,18;0,16551443847757;0,702265655511569;0,809266841191633
0,2;0,182321556793944;0,693736493804249;0,791884160336806
0,22;0,198850858745138;0,685323896719973;0,775100049491309
0,24;0,215111379616881;0,677022456429703;0,758879922579634
0,26;0,231111720963245;0,668827139230885;0,743191753144885
0,28;0,246860077931233;0,66073325615757;0,728005849471037
0,3;0,26236426446692;0,652736436086441;0,713294652371844
0,32;0,277631736597218;0,644832601110418;0,69903255307718
0,34;0,292669613960927;0,637017943974264;0,685195728970561
0,36;0,307484699744708;0,629288907386766;0,671761995210062
0,38;0,322083499163707;0,621642165042171;0,658710670505361
0,4;0,336472236612489;0,614074604199586;0,646022455531983
0,42;0,350656871599461;0,606583309683519;0,633679322644523
0,44;0,364643113566881;0,599165549181608;0,621664415707751
0,46;0,378436435688685;0,591818759727204;0,609961959001443
0,48;0,392042087729593;0,58454053526487;0,598557174274219
0,5;0,405465108041091;0,577328615206238;0,587436205126178
0,52;0,418710334762905;0,570180873892106;0,576586047991678
0,54;0,431782416292266;0,563095310884277;0,565994489073887
0,56;0,444685821077682;0,556070042017505;0,555650046653401
0,58;0,457424846788827;0,549103291148138;0,545541918255371
0,6;0,47000362890966;0,542193382541674;0,535659932214434
0,62;0,48242614879775;0,535338733846506;0,525994503225186
0,64;0,494696241249115;0,528537849605784;0,516536591508789
0,66;0,506817601604537;0,521789315263481;0,507277665264264
0,68;0,518793792430308;0,515091791624543;0,498209666106743
0,7;0,530628249803629;0,508444009732462;0,489324977224841
0,72;0,542324289230394;0,501844766130752;0,480616394015985
0,74;0,553885111220878;0,495292918477632;0,472077096982252
0,76;0,565313806546779;0,488787381485841;0,463700626690419
0,78;0,576613361201219;0,482327123161854;0,455480860618868
0,8;0,587786661081625;0,475911161320935;0,447411991730885
0,82;0,598836496413855;0,469538560356411;0,439488508629022
0,84;0,609765565934547;0,463208428243349;0,431705177158795
0,86;0,620576480847367;0,456919913758451;0,424057023342158
0,88;0,631271768567674;0,450672203899474;0,416539317532136
0,9;0,641853876269034;0,44446452148884;0,409147559689867
0,92;0,652325174244025;0,438296122947344;0,40187746569416
0,94;0,662687959090903;0,432166296225035;0,394724954601676
0,96;0,672944456736814;0,426074358877332;0,38768613678305
0,98;0,683096825307546;0,420019656275451;0,380757302866795
